33.83495287916 0.2869502323109 -0.1164200408661   -0.0004878416353108 0.0003598445439896   18.48912903553 0.6248744739498   -0.2908531829882 -0.2272778316498   
33.89778473223 0.2858167452413 -0.1180538886037   -0.0004877365796429 0.0003568415220986   18.45773970857 0.6636430400984   -0.2898076750599 -0.2272063910052   
33.96061658531 0.2846895833254 -0.1196767273678   -0.0004876244573041 0.0003538553285306   18.42630438601 0.7021554753358   -0.2887677088238 -0.2271331481571   
34.02344843838 0.2835687017796 -0.1212886262977   -0.0004875054134078 0.000350885936553   18.39482485574 0.7404133245244   -0.2877332394207 -0.2270581181822   
34.08628029145 0.2824540440635 -0.1228896463325   -0.0004873796950692 0.0003479332596082   18.36330287423 0.7784180336158   -0.286704224668 -0.2269813274926   
34.14911214452 0.281345551311 -0.1244798502208   -0.0004872476095225 0.0003449971959086   18.33174016927 0.8161710876728   -0.285680622712 -0.2269027995335   
34.21194399759 0.2802431507598 -0.1260592874909   -0.0004871095638608 0.0003420776531158   18.30013846434 0.8536738578526   -0.2846623980825 -0.2268225696035   
34.27477585066 0.2791467884845 -0.127628009808   -0.000486965796671 0.0003391745944702   18.26849948551 0.8909277913914   -0.283649513727 -0.2267406649451   
34.33760770374 0.278056423883 -0.1291860591281   -0.0004868163733532 0.0003362879563955   18.23682497684 0.9279342170574   -0.2826419344339 -0.2266571242928   
34.40043955681 0.2769720331627 -0.1307334874707   -0.000486661191047 0.0003334176591758   18.20511669719 0.9646945600714   -0.2816396253414 -0.2265719757568   
34.46327140988 0.2758935939009 -0.1322703449741   -0.0004865001217961 0.0003305635534277   18.17337640463 1.00121015854   -0.2806425545395 -0.2264852546532   
34.52610326295 0.2748210702987 -0.1337966906859   -0.0004863331359403 0.0003277255319394   18.14160585067 1.037482450236   -0.2796506963689 -0.2263969836199   
34.58893511602 0.2737544392531 -0.1353125826295   -0.0004861601231886 0.0003249035037984   18.10980675627 1.073512835133   -0.278664021729 -0.2263071859357   
34.6517669691 0.272693668112 -0.1368180852101   -0.0004859810143152 0.0003220974170118   18.0779808166 1.109302778642   -0.2776825047737 -0.2262158754258   
34.71459882217 0.2716387498922 -0.1383132688419   -0.0004857955802263 0.0003193071758578   18.04612966389 1.144853756304   -0.2767061091955 -0.2261230628769   
34.77743067524 0.2705896501075 -0.1397982112342   -0.0004856038015343 0.0003165326223583   18.01425485583 1.180167264966   -0.2757348021455 -0.2260287557759   
34.84026252831 0.2695463316864 -0.1412729909004   -0.0004854057527435 0.000313773603942   17.98235784899 1.215244812083   -0.2747685443785 -0.2259329600089   
34.90309438138 0.2685087349993 -0.1427376814551   -0.0004852017056178 0.0003110299883   17.95044001313 1.250087865816   -0.273807297365 -0.2258356852169   
34.96592623445 0.2674767980849 -0.1441923454129   -0.000484991964262 0.000308301742329   17.91850266362 1.284697860338   -0.2728510204407 -0.2257369450547   
35.02875808753 0.2664504786084 -0.1456370395319   -0.0004847766972311 0.0003055888302787   17.88654709099 1.31907618163   -0.2718996672326 -0.2256367591119   
35.0915899406 0.2654297240842 -0.147071816289   -0.0004845561128009 0.0003028912044833   17.85457458464 1.353224186116   -0.27095319644 -0.2255351515508   
35.15442179367 0.2644144974756 -0.1484967246426   -0.000484330331964 0.0003002087940622   17.82258643716 1.387143196044   -0.2700115647086 -0.2254321512041   
35.21725364674 0.2634047425646 -0.1499118102352   -0.0004840995884761 0.0002975415323815   17.79058395964 1.420834508499   -0.2690747381365 -0.2253277896611   
35.28008549981 0.2624004111708 -0.1513171070822   -0.0004838640491029 0.0002948894433276   17.75856851061 1.454299363797   -0.2681426868786 -0.2252221036331   
35.34291735289 0.2614014746226 -0.1527126503709   -0.0004836237153014 0.0002922525566284   17.72654151868 1.487539006166   -0.2672153838423 -0.2251151276719   
35.40574920596 0.260407907497 -0.1540984786438   -0.0004833785121549 0.000289630881002   17.69450447436 1.520554689515   -0.2662928087628 -0.2250068932765   
35.46858105903 0.2594197057336 -0.1554746427653   -0.0004831282257634 0.0002870243352551   17.66245889241 1.55334771793   -0.2653749395303 -0.2248974242511   
35.5314129121 0.2584368462318 -0.1568412089605   -0.0004828727635332 0.0002844327478997   17.63040624986 1.585919471036   -0.2644617587132 -0.2247867336635   
35.59424476517 0.2574592980829 -0.1581982430893   -0.0004826121122201 0.0002818559667249   17.59834795489 1.618271318356   -0.2635532475258 -0.2246748326805   
35.65707661824 0.2564870327408 -0.1595458163487   -0.0004823462683274 0.0002792938475551   17.56628534086 1.650404666956   -0.2626493822766 -0.2245617257482   
35.71990847132 0.2555200133273 -0.160883998691   -0.0004820752730823 0.0002767462691045   17.53421966056 1.682320914088   -0.2617501370598 -0.2244474164981   
35.78274032439 0.2545582184022 -0.1622128622628   -0.0004817990965121 0.0002742130830783   17.50215208809 1.714021457622   -0.2608554767659 -0.2243319077798   
35.84557217746 0.2536016145522 -0.1635324889793   -0.0004815177981576 0.0002716940719218   17.4700836857 1.745507749889   -0.2599653623874 -0.2242151969925   
35.90840403053 0.252650152198 -0.1648429510964   -0.000481231566073 0.000269189050387   17.43801540025 1.776781173816   -0.2590797518725 -0.2240972897119   
35.9712358836 0.2517037810915 -0.1661443113302   -0.0004809406289048 0.0002666979051962   17.40594810806 1.807843068564   -0.2581985991822 -0.2239781971707   
36.03406773667 0.2507624420835 -0.1674366173701   -0.0004806452528053 0.000264220630532   17.37388266638 1.838694698167   -0.2573218609763 -0.2238579396387   
36.09689958975 0.2498260931202 -0.1687198996947   -0.000480345589864 0.0002617573069834   17.34181999172 1.8693372174   -0.256449495285 -0.2237365499644   
36.15973144282 0.2488947056935 -0.1699941934883   -0.000480041691084 0.0002593079851499   17.30976108287 1.89977181506   -0.2555814644138 -0.2236140582057   
36.22256329589 0.2479682463631 -0.1712595341145   -0.0004797336089899 0.0002568726805735   17.27770699758 1.929999662563   -0.2547177385341 -0.2234904963441   
36.28539514896 0.2470466861326 -0.1725159564781   -0.0004794213819562 0.0002544513948159   17.24565885477 1.960021914919   -0.2538582930619 -0.2233658971039   
36.34822700203 0.2461299904916 -0.1737634997417   -0.0004791050684542 0.0002520441333156   17.21361781909 1.989839763144   -0.2530031103922 -0.223240287355   
36.41105885511 0.2452181276764 -0.1750021956555   -0.0004787846915181 0.0002496509392167   17.18158511177 2.019454335268   -0.2521521783671 -0.2231136977554   
36.47389070818 0.244311083573 -0.1762320844007   -0.0004784601732386 0.0002472718123698   17.1495620186 2.048866802799   -0.2513054865026 -0.2229861512475   
36.53672256125 0.2434088449711 -0.17745322538   -0.0004781314093312 0.0002449066363051   17.11754981587 2.07807844356   -0.2504630250876 -0.2228576565615   
36.59955441432 0.242511395355 -0.1786656877314   -0.0004777983253025 0.0002425551936411   17.08554970422 2.107090556985   -0.2496247812006 -0.2227282174223   
36.66238626739 0.2416187106476 -0.1798695538473   -0.0004774609222938 0.0002402172006165   17.05356275674 2.135904523185   -0.2487907358429 -0.2225978267981   
36.72521812046 0.2407307512989 -0.181064904522   -0.0004771192901898 0.000237892399561   17.02158988458 2.164521714063   -0.2479608635577 -0.2224664769076   
36.78804997354 0.2398474781948 -0.182251805917   -0.0004767735364456 0.0002355806153657   16.98963188973 2.192943400686   -0.247135131817 -0.2223341698315   
36.85088182661 0.2389688584858 -0.1834303235326   -0.0004764237440061 0.0002332817099929   16.95768950447 2.221170870091   -0.2463135023023 -0.222200906236   
36.91371367968 0.2380948591736 -0.1846005199732   -0.0004760699799553 0.000230995552955   16.92576338918 2.249205386547   -0.2454959325469 -0.2220666903109   
36.97654553275 0.2372254473663 -0.1857624524204   -0.0004757123296737 0.0002287220207734   16.8938541563 2.277048167122   -0.2446823776564 -0.2219315328114   
37.03937738582 0.2363605833365 -0.1869161770905   -0.0004753509239193 0.0002264610258845   16.86196237527 2.304700446188   -0.2438727926482 -0.2217954442855   
37.1022092389 0.2355002206309 -0.1880617324955   -0.0004749859146055 0.00022421258835   16.83008860824 2.332163349394   -0.2430671351026 -0.2216584479398   
37.16504109197 0.2346443189233 -0.1891991382963   -0.0004746174329615 0.0002219768436781   16.7982335105 2.359437885464   -0.2422653690746 -0.2215205798744   
37.22787294504 0.2337928482546 -0.1903284127295   -0.0004742455433744 0.0002197539679424   16.7663978733 2.386525074639   -0.2414674670764 -0.2213818748399   
37.29070479811 0.232945787428 -0.191449575367   -0.000473870238992 0.000217544098741   16.73458261567 2.413425922651   -0.240673409918 -0.2212423681584   
37.35353665118 0.2321031195301 -0.1925626562424   -0.0004734915051543 0.0002153472792503   16.70278876053 2.440141475852   -0.2398831863082 -0.2211020890691   
37.41636850425 0.2312648235196 -0.1936677021045   -0.0004731093444738 0.0002131634616715   16.67101735575 2.466672886477   -0.2390967893285 -0.2209610530867   
37.47920035733 0.2304308729914 -0.1947647605839   -0.0004727237740985 0.0002109925637616   16.63926942722 2.493021284575   -0.2383142133035 -0.2208192749186   
37.5420322104 0.2296012413516 -0.1958538784484   -0.0004723348339447 0.0002088344963071   16.60754599492 2.519187778107   -0.2375354536274 -0.2206767682825   
37.60486406347 0.2287759063778 -0.1969351112594   -0.0004719425375976 0.0002066891375316   16.57584805079 2.545173536772   -0.2367605037338 -0.2205335373393   
37.66769591654 0.2279548505333 -0.1980085213353   -0.0004715468609269 0.0002045562910683   16.54417651928 2.570979742805   -0.2359893520544 -0.2203895824763   
37.73052776961 0.2271380545745 -0.1990741823383   -0.0004711478106773 0.000202435669731   16.51253222196 2.596607629003   -0.2352219813419 -0.2202448971165   
37.79335962269 0.2263254922235 -0.2001321794103   -0.0004707454251458 0.000200326940451   16.48091581028 2.622058512017   -0.2344583650923 -0.2200994651003   
37.85619147576 0.2255171296629 -0.2011825894753   -0.000470339763059 0.0001982298119175   16.44932775322 2.647333646355   -0.2336984666713 -0.2199532769087   
37.91902332883 0.224712927689 -0.2022254726639   -0.0004699309301724 0.0001961441061063   16.41776841316 2.672434184473   -0.2329422443716 -0.2198063346038   
37.9818551819 0.2239128498108 -0.2032608772042   -0.0004695190182274 0.0001940697692597   16.38623811376 2.697361236834   -0.2321896538743 -0.2196586460523   
38.04468703497 0.2231168673015 -0.2042888395019   -0.0004691040646257 0.0001920068220536   16.35473719361 2.722115837924   -0.2314406505816 -0.2195102287618   
38.10751888804 0.2223249535673 -0.2053093918406   -0.0004686861178414 0.0001899553058529   16.32326605195 2.746698990326   -0.230695194682 -0.2193611051519   
38.17035074112 0.2215370811304 -0.2063225705548   -0.0004682652328304 0.0001879152711085   16.29182513634 2.771111743455   -0.2299532509605 -0.2192112938216   
38.23318259419 0.2207532218964 -0.2073284068187   -0.0004678414447224 0.0001858867957011   16.26041493287 2.795355108498   -0.2292147878557 -0.2190608178051   
38.29601444726 0.2199733443374 -0.2083269206067   -0.0004674148225513 0.0001838700104157   16.22903601575 2.819430012548   -0.2284797820755 -0.2189097085429   
38.35884630033 0.2191974190667 -0.2093181278066   -0.0004669854402429 0.0001818650930651   16.19768908462 2.843337371157   -0.2277482196883 -0.2187579973483   
38.4216781534 0.2184254266125 -0.2103020456258   -0.0004665533128357 0.0001798721966472   16.16637496388 2.867078094678   -0.2270200937275 -0.2186057139408   
38.48451000647 0.2176573512489 -0.2112787008527   -0.0004661184581076 0.0001778913664034   16.1350945818 2.890653117043   -0.226295404726 -0.218452882803   
38.54734185955 0.2168931754452 -0.2122481403924   -0.0004656809195016 0.0001759225141065   16.10384889215 2.914063490692   -0.225574156741 -0.2182995128253   
38.61017371262 0.2161328814597 -0.2132104263884   -0.0004652407125177 0.0001739654376782   16.0726387718 2.937310348002   -0.2248563493565 -0.2181456013465   
38.67300556569 0.2153764460574 -0.2141656235358   -0.0004647978698576 0.0001720198746418   16.04146498198 2.960394803045   -0.2241419766353 -0.2179911448225   
38.73583741876 0.2146238397636 -0.2151137950904   -0.0004643524664127 0.0001700855728861   16.01032817369 2.983317960106   -0.2234310278856 -0.2178361385064   
38.79866927183 0.2138750377742 -0.2160550020557   -0.0004639045369514 0.0001681623068311   15.97922889264 3.006080915467   -0.2227234846508 -0.2176805770255   
38.86150112491 0.2131300196595 -0.2169893037125   -0.0004634540898688 0.0001662498410387   15.94816759381 3.028684733788   -0.2220193218943 -0.2175244577146   
38.92433297798 0.2123887612854 -0.2179167632436   -0.0004630011704423 0.0001643479260776   15.91714464182 3.051130504552   -0.2213185104639 -0.2173677754757   
38.98716483105 0.2116512380708 -0.2188374472712   -0.0004625458054515 0.0001624563304246   15.88616028137 3.073419359573   -0.2206210137074 -0.2172105216234   
39.04999668412 0.2109174252239 -0.219751414937   -0.0004620879888136 0.0001605748780222   15.85521464299 3.095552380745   -0.2199267876293 -0.2170526941279   
39.11282853719 0.2101872909329 -0.2206587096747   -0.0004616277560111 0.0001587035083184   15.8243078108 3.117530555723   -0.2192357877977 -0.2168943025368   
39.17566039026 0.2094608034826 -0.2215593588241   -0.0004611651506347 0.0001568423103281   15.79343990204 3.139354800793   -0.2185479727206 -0.2167353654719   
39.23849224334 0.208737940353 -0.2224533777053   -0.0004607001713877 0.0001549914646018   15.76261113409 3.161025962052   -0.217863305717 -0.2165759101013   
39.30132409641 0.2080186807436 -0.2233407788004   -0.0004602328430232 0.0001531511609453   15.73182186692 3.182544854793   -0.2171817602502 -0.2164159673244   
39.36415594948 0.2073030019519 -0.2242215812562   -0.0004597632305815 0.0001513215629446   15.70107258879 3.203912344114   -0.2165033199449 -0.2162555624558   
39.42698780255 0.206590885424 -0.2250958119797   -0.0004592913645478 0.0001495027848584   15.67036386574 3.225129342009   -0.2158279730094 -0.2160947147187   
39.48981965562 0.2058823114778 -0.2259635005481   -0.0004588172738709 0.0001476948852741   15.63969631401 3.246196748825   -0.2151557119992 -0.2159334427277   
39.5526515087 0.2051772537322 -0.2268246758269   -0.0004583410404757 0.0001458979038222   15.60907059918 3.267115447965   -0.2144865356616 -0.2157717644932   
39.61548336177 0.2044756893458 -0.2276793670446   -0.0004578627338795 0.0001441118642461   15.57848743209 3.287886322161   -0.2138204456138 -0.2156096953293   
39.67831521484 0.2037776024105 -0.228527609093   -0.0004573823937264 0.0001423367095976   15.54794755204 3.308510260347   -0.2131574442909 -0.2154472469842   
39.74114706791 0.2030829738156 -0.2293694491188   -0.0004569001005845 0.0001405722661322   15.51745168484 3.328988201031   -0.2124975353184 -0.2152844231727   
39.80397892098 0.2023917822 -0.2302049483835   -0.0004564159422156 0.0001388182659822   15.48700046922 3.349321169478   -0.2118407180657 -0.2151212160337   
39.86681077405 0.2017040100438 -0.23103417698   -0.0004559299408076 0.0001370743735792   15.45659438994 3.369510235827   -0.2111869810248 -0.2149576112071   
39.92964262713 0.2010196361421 -0.2318572043871   -0.0004554421043197 0.0001353402382339   15.42623376079 3.389556447251   -0.2105363030039 -0.2147935958262   
39.9924744802 0.2003386326582 -0.2326740908561   -0.0004549524640387 0.0001336155835644   15.39591875542 3.409460800605   -0.2098886562025 -0.2146291622356   
40.05530633327 0.1996609764949 -0.2334848849916   -0.0004544610131947 0.0001319002378873   15.36564946015 3.42922423604   -0.2092440062733 -0.2144643093614   
40.11813818634 0.1989866500777 -0.2342896281877   -0.0004539677182791 0.0001301940898279   15.33542592553 3.44884764588   -0.2086023155728 -0.2142990422647   
40.18097003941 0.1983156316035 -0.2350883595631   -0.0004534725909776 0.0001284970700942   15.30524819545 3.468331913334   -0.2079635480736 -0.2141333683016   
40.24380189249 0.1976478984321 -0.2358811169492   -0.00045297564886 0.0001268091670934   15.2751163121 3.487677937323   -0.2073276683863 -0.2139672945365   
40.30663374556 0.1969834333595 -0.2366679351069   -0.0004524768567292 0.0001251304185236   15.24503032159 3.506886606149   -0.2066946399614 -0.2138008303776   
40.36946559863 0.1963222166797 -0.2374488416939   -0.000451976186952 0.000123460915364   15.2149903031 3.525958758079   -0.2060644294708 -0.2136339914296   
40.4322974517 0.1956642230538 -0.23822385315   -0.0004514736617476 0.0001218008359742   15.18499641874 3.544895169504   -0.2054370111787 -0.2134668002241   
40.49512930477 0.1950094319749 -0.2389929774188   -0.0004509693030173 0.0001201504205531   15.15504896146 3.563696570256   -0.2048123669725 -0.2132992839045   
40.55796115784 0.1943578281988 -0.239756223873   -0.0004504631410083 0.0001185098776728   15.12514837171 3.582363681545   -0.204190487443 -0.2131314694324   
40.62079301092 0.1937093917911 -0.2405136110937   -0.0004499552745066 0.0001168793300257   15.09529520873 3.600897263967   -0.2035713731147 -0.2129633777872   
40.68362486399 0.1930641008105 -0.2412651686034   -0.0004494458272454 0.0001152588126575   15.06549009063 3.619298141407   -0.2029550295727 -0.2127950208959   
40.74645671706 0.1924219387724 -0.2420109362797   -0.0004489348714998 0.000113648260672   15.03573363041 3.637567185545   -0.2023414608609 -0.2126264030039   
40.80928857013 0.1917828881805 -0.2427509607322   -0.000448422461649 0.0001120475167091   15.00602638961 3.655705280433   -0.2017306685294 -0.212457524447   
40.8721204232 0.1911469252399 -0.2434852881626   -0.0004479086776904 0.0001104563908796   14.97636886217 3.673713292325   -0.2011226523845 -0.2122883850829   
40.93495227628 0.1905140287651 -0.2442139619839   -0.0004473935816596 0.0001088746900976   14.94676148052 3.691592064749   -0.2005174082816 -0.2121189851792   
40.99778412935 0.1898841834341 -0.2449370284798   -0.0004468772044308 0.0001073021806042   14.91720461431 3.709342443197   -0.1999149271449 -0.2119493232495   
41.06061598242 0.1892573705731 -0.2456545406038   -0.0004463595984015 0.0001057385772644   14.88769854656 3.726965302212   -0.1993151962585 -0.2117793937257   
41.12344783549 0.1886335678806 -0.2463665548042   -0.0004458408197108 0.000104183591685   14.85824344564 3.74446154582   -0.198718197373 -0.2116091875245   
41.18627968856 0.1880127584437 -0.2470731271468   -0.00044532085259 0.0001026369654987   14.82883935481 3.76183208547   -0.1981239030439 -0.2114386950188   
41.24911154163 0.1873949283161 -0.2477743098823   -0.0004447996230552 0.0001010984871498   14.79948620557 3.779077808268   -0.1975322781336 -0.2112679099818   
41.31194339471 0.1867800583157 -0.2484701445251   -0.0004442770690967 9.956804431776e-05   14.77018386103 3.7961995413   -0.196943285137 -0.2110968337842   
41.37477524778 0.1861681285304 -0.249160657723   -0.0004437531415447 9.804566078766e-05   14.74093218707 3.813198037529   -0.19635688737 -0.2109254770298   
41.43760710085 0.1855591249734 -0.2498458675615   -0.0004432277858034 9.653144937231e-05   14.71173111607 3.830074006465   -0.1957730510042 -0.2107538561382   
41.50043895392 0.1849530331228 -0.2505257923815   -0.0004427009865458 9.502554599578e-05   14.68258067058 3.846828159244   -0.1951917485022 -0.2105819881782   
41.56327080699 0.1843498325667 -0.2512004520851   -0.0004421727881003 9.352810085968e-05   14.65348095786 3.863461223477   -0.1946129597662 -0.2104098887998   
41.62610266006 0.1837495044515 -0.2518698667467   -0.0004416432318137 9.203927827239e-05   14.62443216192 3.879973935768   -0.194036669187 -0.2102375724992   
41.68893451314 0.1831520352514 -0.2525340581587   -0.0004411123239448 9.055922293959e-05   14.59543453537 3.896367035352   -0.1934628639204 -0.2100650527803   
41.75176636621 0.1825574087727 -0.2531930487688   -0.0004405800886683 8.908804831186e-05   14.56648839127 3.912641248502   -0.1928915359153 -0.2098923433454   
41.81459821928 0.1819656037241 -0.2538468574522   -0.0004400465990103 8.762585806829e-05   14.53759410831 3.928797268125   -0.1923226831528 -0.2097194598445   
41.87743007235 0.1813766013541 -0.2544955021458   -0.0004395119464477 8.617272419497e-05   14.50875213877 3.944835769188   -0.1917563079881 -0.2095464178485   
41.94026192542 0.1807903859696 -0.2551390092746   -0.0004389762353454 8.472862135798e-05   14.47996298337 3.960757457628   -0.1911924155354 -0.2093732273735   
42.0030937785 0.1802069375271 -0.2557774171624   -0.0004384396039408 8.329340956822e-05   14.4512271313 3.976563093385   -0.1906310121959 -0.2091998903692   
42.06592563157 0.1796262332338 -0.2564107710893   -0.0004379021866681 8.186687582524e-05   14.42254500412 3.99225347059   -0.190072101631 -0.2090264030215   
42.12875748464 0.1790482559711 -0.2570391199347   -0.0004373640461869 8.044876069063e-05   14.39391692364 4.007829397062   -0.1895156801621 -0.2088527583246   
42.19158933771 0.1784729928146 -0.257662515173   -0.0004368251777806 7.903876885844e-05   14.36534309352 4.023291682673   -0.1889617361186 -0.2086789478624   
42.25442119078 0.1779004273845 -0.2582810052932   -0.0004362855651613 7.763661666132e-05   14.33682360047 4.03864111069   -0.1884102523193 -0.2085049654488   
42.31725304385 0.1773305415151 -0.2588946302091   -0.0004357451941684 7.624208423921e-05   14.30835844726 4.053878414812   -0.1878612076708 -0.2083308101007   
42.38008489693 0.1767633213275 -0.2595034249684   -0.0004352040361909 7.485500638139e-05   14.27994759173 4.069004304364   -0.1873145777291 -0.2081564837363   
42.44291675 0.1761987542206 -0.2601074267571   -0.0004346620626724 7.347523989843e-05   14.25159095628 4.084019506386   -0.1867703360912 -0.2079819869578   
42.50574860307 0.1756368234202 -0.2607066735476   -0.0004341192594981 7.210268097179e-05   14.22328842197 4.098924763415   -0.1862284554845 -0.2078073194939   
42.56858045614 0.1750775122783 -0.26130119824   -0.0004335755925332 7.073730327452e-05   14.19503984336 4.113720802469   -0.1856889071663 -0.2076324836302   
42.63141230921 0.1745208101876 -0.2618910282849   -0.0004330309780539 6.937915309603e-05   14.16684508085 4.128408326869   -0.1851516609846 -0.2074574850734   
42.69424416229 0.1739667081213 -0.2624761874816   -0.0004324853205796 6.802832722338e-05   14.13870402797 4.142988019155   -0.1846166883366 -0.2072823324937   
42.75707601536 0.1734151919683 -0.2630566931793   -0.000431938571237 6.668497946663e-05   14.11061664032 4.157460523349   -0.1840839659407 -0.2071070391271   
42.81990786843 0.1728662450923 -0.263632555254   -0.0004313907387319 6.534931629007e-05   14.08258297459 4.171826439466   -0.1835534774761 -0.2069316229172   
42.8827397215 0.1723198528399 -0.2642037838747   -0.0004308418745076 6.402153857984e-05   14.05460320737 4.186086365946   -0.1830252134001 -0.2067561014285   
42.94557157457 0.171775999398 -0.2647703974815   -0.0004302920722136 6.270178250732e-05   14.02667760735 4.200240943134   -0.1824991702009 -0.2065804866782   
43.00840342764 0.1712346645376 -0.2653324210651   -0.000429741455887 6.139011872944e-05   13.99880648886 4.214290842252   -0.1819753485394 -0.2064047859356   
43.07123528072 0.1706958286305 -0.2658898809963   -0.0004291901355331 6.008657213627e-05   13.97099018515 4.228236732521   -0.1814537501842 -0.2062290050132   
43.13406713379 0.1701594774883 -0.2664428057552   -0.0004286381784062 5.879110939129e-05   13.94322903409 4.242079279843   -0.1809343758265 -0.2060531483107   
43.19689898686 0.1696255981239 -0.2669912279298   -0.0004280856341179 5.75036248215e-05   13.91552335465 4.255819155089   -0.1804172250948 -0.2058772179491   
43.25973083993 0.1690941732528 -0.2675351806785   -0.0004275325719516 5.622396508005e-05   13.88787342778 4.269457015527   -0.1799022972101 -0.2057012158867   
43.322562693 0.1685651838008 -0.2680746949361   -0.0004269790804799 5.495195509472e-05   13.86027949729 4.282993493322   -0.1793895904376 -0.2055251453255   
43.38539454608 0.1680386133828 -0.268609804236   -0.000426425244394 5.368738461496e-05   13.83274176633 4.296429228711   -0.1788791006332 -0.2053490073761   
43.44822639915 0.1675144466334 -0.2691405495362   -0.0004258711298658 5.24299964435e-05   13.80526036638 4.30976490301   -0.1783708198749 -0.205172797817   
43.51105825222 0.1669926667353 -0.2696669749142   -0.0004253167694501 5.117952440776e-05   13.77783532611 4.32300121724   -0.1778647352554 -0.2049965097989   
43.57389010529 0.1664732590792 -0.2701891201366   -0.000424762136942 4.993574570737e-05   13.75046657691 4.336138849977   -0.1773608280481 -0.204820138811   
43.63672195836 0.1659562150847 -0.2707070199929   -0.000424207142086 4.869849373427e-05   13.72315398331 4.349178453414   -0.1768590743177 -0.2046436834845   
43.69955381143 0.1654415284651 -0.2712207069088   -0.0004236516674078 4.746765138304e-05   13.69589736691 4.362120669399   -0.1763594473464 -0.2044671441393   
43.76238566451 0.1649291892171 -0.2717302088602   -0.0004230956171458 4.624316735696e-05   13.66869652878 4.374966118947   -0.1758619205967 -0.2042905240528   
43.82521751758 0.1644191840563 -0.2722355464917   -0.0004225389373126 4.502507328179e-05   13.64155128787 4.387715387083   -0.1753664697219 -0.2041138310697   
43.88804937065 0.1639115004238 -0.2727367372605   -0.0004219816074166 4.381345972352e-05   13.61446151617 4.400369048822   -0.1748730733442 -0.2039370746408   
43.95088122372 0.1634061264027 -0.2732338019913   -0.0004214236267945 4.260843513625e-05   13.58742714081 4.412927707973   -0.1743817130512 -0.2037602614029   
44.01371307679 0.1629030483048 -0.2737267639897   -0.0004208650016291 4.141011850311e-05   13.56044812771 4.425391988603   -0.1738923729974 -0.203583395861   
44.07654492986 0.1624022522121 -0.2742156432598   -0.0004203057313565 4.021865322974e-05   13.53352448479 4.437762494505   -0.1734050395735 -0.203406484522   
44.13937678294 0.1619037272986 -0.2747004561147   -0.000419745808116 3.903419268282e-05   13.50665628229 4.450039800958   -0.172919701664 -0.2032295365212   
44.20220863601 0.1614074641237 -0.2751812200967   -0.00041918523986 3.785686115519e-05   13.47984365677 4.462224480661   -0.1724363514449 -0.2030525605422   
44.26504048908 0.160913449378 -0.2756579552999   -0.0004186240803221 3.668673652506e-05   13.45308679389 4.474317109662   -0.1719549849869 -0.202875563909   
44.32787234215 0.1604216647338 -0.276130681379   -0.0004180624382057 3.552385825749e-05   13.42638591624 4.486318248144   -0.1714756020043 -0.202698554433   
44.39070419522 0.1599320908181 -0.2765994183848   -0.0004175004582749 3.436822063705e-05   13.39974127825 4.498228446051   -0.1709982045991 -0.2025215396261   
44.4535360483 0.1594447099558 -0.2770641922254   -0.0004169382879143 3.321974709844e-05   13.37315314164 4.510048278275   -0.1705227952232 -0.2023445228232   
44.51636790137 0.1589595054403 -0.2775250358189   -0.0004163760440426 3.207828798595e-05   13.34662173014 4.5217783527   -0.1700493743916 -0.2021675023846   
44.57919975444 0.158476461526 -0.2779819830953   -0.0004158137920699 3.094365433229e-05   13.32014719997 4.533419272432   -0.1695779390948 -0.2019904759889   
44.64203160751 0.1579955657862 -0.2784350645697   -0.0004152515451889 2.981564699717e-05   13.29372964402 4.54497160847   -0.1691084824886 -0.2018134438607   
44.70486346058 0.1575168092643 -0.278884309719   -0.0004146892848546 2.869405712745e-05   13.26736910316 4.55643591715   -0.168640994587 -0.2016364071459   
44.76769531365 0.1570401828016 -0.2793297499581   -0.0004141269861181 2.757866728781e-05   13.24106556136 4.567812763689   -0.1681754630086 -0.2014593656177   
44.83052716673 0.1565656737948 -0.2797714159366   -0.0004135646346949 2.646927875174e-05   13.21481894195 4.579102709079   -0.1677118736043 -0.2012823193134   
44.8933590198 0.1560932680919 -0.2802093344457   -0.0004130022245591 2.536574018377e-05   13.18862912448 4.590306295046   -0.1672502107945 -0.2011052703589   
44.95619087287 0.1556229530708 -0.2806435304736   -0.0004124397458987 2.426794769802e-05   13.16249596692 4.601424059621   -0.1667904578914 -0.2009282213902   
45.01902272594 0.1551547191284 -0.2810740314573   -0.0004118771598343 2.317583279649e-05   13.13641930789 4.612456567948   -0.166332596628 -0.200751172343   
45.08185457901 0.1546885576825 -0.2815008649128   -0.0004113143911291 2.208936962737e-05   13.1103989638 4.62340439369   -0.165876607356 -0.2005741225224   
45.14468643209 0.1542244620993 -0.2819240539737   -0.0004107513316476 2.100859248595e-05   13.08443474683 4.634268090336   -0.1654224695751 -0.2003970738154   
45.20751828516 0.1537624262337 -0.2823436159962   -0.0004101878840743 1.993358889566e-05   13.05852650224 4.645048174859   -0.1649701643633 -0.200220032339   
45.27035013823 0.1533024445399 -0.2827595687364   -0.0004096239819531 1.886447132626e-05   13.03267412731 4.655745172972   -0.1645196752039 -0.2000430034636   
45.3331819913 0.1528445061536 -0.2831719308677   -0.0004090596225297 1.78013568004e-05   13.00687756913 4.666359612902   -0.1640709894402 -0.199865992144   
